,wind_daily_cf,solar_daily_cf,simultaneous_low
2050-11-11,0.4260695206883691,0.11128634460847923,False
2050-11-12,0.7011358729338086,0.11508042062875329,False
2050-11-13,0.9280788383007574,0.15455756374584154,False
2050-11-14,0.9153146585256601,0.20853074889051693,False
2050-11-15,0.9988120314920201,0.2945148491309236,False
2050-11-16,0.9955524797670439,0.21565956401780975,False
2050-11-17,0.9941296527889475,0.14362983184827746,False
2050-11-18,0.8548303474666961,0.19788617606324288,False
2050-11-19,0.8690845855847712,0.18889627070104423,False
2050-11-20,0.6712397159023588,0.18536456774741092,False
2050-11-21,0.29681804046935395,0.1770679254619427,False
2050-11-22,0.5158532460580537,0.19809528353188788,False
2050-11-23,0.36019670063112114,0.2058237736335735,False
2050-11-24,0.7292596213950148,0.2282577555460664,False
2050-11-25,0.26557116855048823,0.17476660940845923,False
2050-11-26,0.893956019861562,0.1438652224286103,False
2050-11-27,0.9944031520550237,0.26641089706241483,False
2050-11-28,0.9927347386993145,0.24233031086808507,False
2050-11-29,0.9788801886923965,0.12631511687789984,False
2050-11-30,0.9997138081598127,0.2225615579485527,False
2050-12-01,0.8978558114008052,0.2811121619361952,False
2050-12-02,0.9570280373203707,0.2521875878512168,False
2050-12-03,0.934915376840054,0.152783490345589,False
2050-12-04,0.864755895133264,0.20087563457441568,False
2050-12-05,0.9383186862702688,0.1642652057070626,False
2050-12-06,0.8924188834958074,0.11838441407199446,False
2050-12-07,0.4221697631154501,0.15013203942543166,False
2050-12-08,0.036373020770085585,0.05676329502784482,True
2050-12-09,0.3387315819536963,0.14190509884710292,False
2050-12-10,0.09178792068488151,0.20138706955712946,False
2050-12-11,0.5040211687921409,0.14403172901868722,False
2050-12-12,0.8858576276391193,0.23705895518912512,False
2050-12-13,0.8817429614714927,0.1969658531464968,False
2050-12-14,0.8541167088401203,0.25288034743132287,False
2050-12-15,0.9956786235287175,0.12220519956629038,False
2050-12-16,0.9883737847178281,0.12988434588508915,False
2050-12-17,0.9679355304346958,0.2553548898825353,False
2050-12-18,0.30167136650632986,0.12685706172380135,False
2050-12-19,0.5549081489752646,0.13223812719915584,False
2050-12-20,0.9708537268856311,0.12099916215282881,False
2050-12-21,0.9153890292442904,0.20718388290874293,False
2050-12-22,0.9355699861387223,0.23699259031996486,False
2050-12-23,0.9067374580071764,0.1659790387135058,False
2050-12-24,0.9847274018886841,0.26008309923346645,False
2050-12-25,0.9005930823342193,0.17192604977406944,False
2050-12-26,0.4838236613861418,0.23638026026872436,False
2050-12-27,0.4659733617693293,0.19968588520272787,False
2050-12-28,0.3600749030115275,0.21870912781107563,False
2050-12-29,0.2428141684768401,0.258626869286971,False
2050-12-30,0.5023368441736267,0.08894942094159476,False
2050-12-31,0.5628177629089665,0.11450428046624361,False
