datetime,ALIM Nº 1 CPA,ALIM Nº 2 CPA,ALIM Nº 3 CPA,ALIM Nº 8 CPA,ALIM Nº 9 CPA,ALIM Nº 10 CPA,ALIM Nº 12 CPA,ALIM Nº 14 CPA,ALIM Nº 4 CTP,ALIM Nº 5 CTP,ALIM Nº 6 CTP,ALIM Nº 7 CTP,ALIM Nº 11 CTP,ALIM Nº 13 CTP
2024-05-17 22:15:00,466.0,1206.5,680.0,747.25,585.0,958.0,654.25,767.75,585.0,289.0,384.0,784.5,291.0,199.5
2024-05-17 22:30:00,459.0,1190.0,671.0,737.75,571.5,948.0,645.0,753.75,560.0,286.0,403.0,779.5,516.0,200.5
2024-05-17 22:45:00,446.0,1182.0,662.0,726.0,558.0,928.0,629.75,742.25,565.0,278.0,360.5,762.75,820.0,198.5
2024-05-17 23:00:00,435.0,1150.0,646.0,707.0,546.0,911.0,613.0,723.5,579.0,280.0,278.0,738.25,839.5,200.5
2024-05-17 23:15:00,424.0,1128.5,638.0,686.25,528.5,882.0,595.0,700.75,577.0,276.0,269.0,723.0,846.0,225.5
2024-05-17 23:30:00,421.0,1104.0,625.0,666.75,517.5,853.0,576.25,677.75,578.0,270.0,304.0,704.75,829.0,229.0
2024-05-17 23:45:00,413.0,1032.5,621.0,647.0,505.5,818.0,563.75,659.75,603.0,271.0,293.5,687.25,829.5,217.0
2024-05-18 00:00:00,405.0,995.0,615.0,629.75,493.0,783.0,540.75,639.0,603.0,274.0,378.5,674.0,844.5,206.5
2024-05-18 00:15:00,395.0,946.0,603.0,606.0,478.5,758.0,533.75,614.5,618.0,268.0,435.0,660.25,830.0,211.5
2024-05-18 00:30:00,392.0,896.5,590.0,573.0,465.5,743.0,514.5,587.0,613.0,265.0,368.0,641.25,815.0,211.0
2024-05-18 00:45:00,389.0,862.0,582.0,557.5,453.5,723.0,496.5,562.25,591.0,267.0,375.5,619.25,815.5,207.0
2024-05-18 01:00:00,385.0,839.5,575.0,540.0,446.0,689.0,480.25,543.0,585.0,272.0,413.0,604.0,821.5,208.5
2024-05-18 01:15:00,382.0,804.0,569.0,526.25,432.5,663.0,461.75,522.25,556.0,267.0,456.0,587.75,829.0,206.5
2024-05-18 01:30:00,374.0,774.5,556.0,503.0,423.0,633.0,441.75,499.25,556.0,261.0,497.0,566.75,821.5,209.0
2024-05-18 01:45:00,367.0,759.0,548.0,488.0,414.5,621.0,426.5,478.75,532.0,251.0,595.5,548.5,805.0,205.0
2024-05-18 02:00:00,364.0,730.5,542.0,475.25,404.5,591.0,412.5,459.0,523.0,247.0,609.5,529.0,807.0,202.5
2024-05-18 02:15:00,359.0,718.5,530.0,462.0,396.0,586.0,403.0,445.75,525.0,247.0,613.0,519.0,804.0,204.5
2024-05-18 02:30:00,355.0,722.5,529.0,453.25,393.5,567.0,395.5,429.25,519.0,251.0,614.0,511.25,777.5,205.0
2024-05-18 02:45:00,354.0,711.5,521.0,440.0,386.5,562.0,389.0,419.75,511.0,249.0,573.5,499.0,765.0,201.0
2024-05-18 03:00:00,352.0,700.5,515.0,430.0,379.5,539.0,376.0,408.5,499.0,243.0,572.5,492.75,763.5,197.0
2024-05-18 03:15:00,347.0,664.5,509.0,420.5,376.0,533.0,369.75,399.0,521.0,244.0,556.5,485.5,764.5,211.0
2024-05-18 03:30:00,344.0,653.5,508.0,414.0,370.0,515.0,362.25,389.75,508.0,245.0,556.5,474.25,759.5,203.5
2024-05-18 03:45:00,346.0,645.0,510.0,409.5,367.0,510.0,359.25,384.25,497.0,242.0,556.0,469.0,760.0,195.0
2024-05-18 04:00:00,345.0,647.0,505.0,402.25,364.5,502.0,356.75,377.25,517.0,241.0,582.0,466.0,751.5,195.0
2024-05-18 04:15:00,338.0,645.5,503.0,399.75,363.0,502.0,354.5,374.5,508.0,240.0,548.5,467.75,752.0,209.5
2024-05-18 04:30:00,344.0,641.5,498.0,395.75,357.0,494.0,349.0,370.0,507.0,239.0,523.5,471.0,746.5,206.0
2024-05-18 04:45:00,346.0,632.5,497.0,390.5,355.5,488.0,345.5,363.75,502.0,239.0,487.5,494.25,745.0,194.5
2024-05-18 05:00:00,342.0,621.0,498.0,387.75,353.5,484.0,345.5,359.75,518.0,244.0,510.5,500.75,745.5,190.5
2024-05-18 05:15:00,345.0,617.0,493.0,386.25,351.0,486.0,347.25,358.25,515.0,241.0,506.0,501.25,777.0,189.5
2024-05-18 05:30:00,341.0,617.5,492.0,384.75,350.5,492.0,347.25,357.5,505.0,237.0,541.5,494.5,795.0,200.0
2024-05-18 05:45:00,346.0,618.5,494.0,385.0,348.5,490.0,346.75,361.75,491.0,239.0,541.5,496.0,800.5,191.5
2024-05-18 06:00:00,362.0,648.0,502.0,393.25,348.5,495.0,349.75,364.25,504.0,245.0,536.5,493.75,812.0,194.0
2024-05-18 06:15:00,364.0,649.5,507.0,394.0,353.0,498.0,354.75,370.5,507.0,248.0,566.5,487.75,799.5,200.5
2024-05-18 06:30:00,367.0,662.5,506.0,396.0,354.0,508.0,356.5,372.75,497.0,249.0,512.5,493.5,795.5,194.5
2024-05-18 06:45:00,371.0,664.5,512.0,405.0,359.5,505.0,366.0,373.75,501.0,248.0,495.0,499.5,799.0,194.0
2024-05-18 07:00:00,388.0,666.0,518.0,411.75,368.0,517.0,370.25,385.75,520.0,255.0,510.5,515.25,816.5,203.5
2024-05-18 07:15:00,391.0,674.0,524.0,420.5,373.0,534.0,386.0,391.0,529.0,266.0,599.5,529.75,819.5,215.0
2024-05-18 07:30:00,402.0,684.5,531.0,435.5,383.0,535.0,389.5,400.0,556.0,269.0,616.5,535.0,809.0,208.0
2024-05-18 07:45:00,407.0,699.5,540.0,437.5,392.0,549.0,399.0,405.75,557.0,277.0,646.5,553.75,806.0,223.5
2024-05-18 08:00:00,425.0,705.0,556.0,448.25,404.5,581.0,411.5,418.5,610.0,331.0,622.0,577.0,812.5,226.5
2024-05-18 08:15:00,438.0,751.5,572.0,463.0,421.5,592.0,425.0,433.75,673.0,353.0,719.5,591.75,820.0,232.5
2024-05-18 08:30:00,454.0,766.5,596.0,473.75,434.0,605.0,442.25,444.5,716.0,370.0,827.0,597.0,834.0,238.5
2024-05-18 08:45:00,481.0,781.5,616.0,486.0,448.0,626.0,462.0,459.5,724.0,396.0,865.5,601.25,849.5,238.5
2024-05-18 09:00:00,488.0,802.5,659.0,504.75,459.0,648.0,473.0,472.5,762.0,431.0,875.0,619.5,844.0,257.0
2024-05-18 09:15:00,480.0,805.5,662.0,488.25,464.0,642.0,481.5,465.5,769.0,446.0,832.0,628.0,793.5,258.5
2024-05-18 09:30:00,493.0,807.0,660.0,484.25,473.0,664.0,483.75,469.0,789.0,436.0,784.0,617.5,786.5,246.5
2024-05-18 09:45:00,504.0,815.5,676.0,493.25,489.5,685.0,493.5,476.75,774.0,460.0,728.0,637.5,776.0,224.0
2024-05-18 10:00:00,533.0,841.5,718.0,505.0,504.0,702.0,510.0,499.75,826.0,484.0,707.0,666.0,796.5,217.5
2024-05-18 10:15:00,542.0,875.0,746.0,517.0,519.0,714.0,518.5,519.0,872.0,476.0,671.0,675.5,799.0,220.5
2024-05-18 10:30:00,549.0,880.0,758.0,530.75,536.0,736.0,531.75,534.75,924.0,477.0,707.0,687.25,803.0,234.5
2024-05-18 10:45:00,555.0,902.0,763.0,549.5,542.0,752.0,542.75,546.5,945.0,479.0,850.5,691.25,795.0,232.0
2024-05-18 11:00:00,561.0,917.0,766.0,557.0,548.0,750.0,552.75,563.75,931.0,467.0,750.5,701.75,783.5,238.0
2024-05-18 11:15:00,559.0,933.5,781.0,565.25,550.5,772.0,562.5,578.25,947.0,473.0,731.0,700.25,779.5,245.0
2024-05-18 11:30:00,563.0,950.0,781.0,579.0,555.0,793.0,567.5,580.5,931.0,472.0,702.5,722.0,770.5,247.0
2024-05-18 11:45:00,562.0,946.5,779.0,590.5,564.5,808.0,571.25,589.5,922.0,459.0,688.5,720.75,543.0,243.0
2024-05-18 12:00:00,555.0,962.0,779.0,600.25,567.0,828.0,574.5,602.5,915.0,449.0,674.0,731.5,356.5,239.0
2024-05-18 12:15:00,565.0,986.5,782.0,606.75,578.5,841.0,578.25,617.25,900.0,444.0,696.5,735.5,321.0,230.0
2024-05-18 12:30:00,555.0,988.5,779.0,610.0,580.5,837.0,587.0,640.5,897.0,455.0,701.0,752.75,309.0,224.0
2024-05-18 12:45:00,544.0,996.0,777.0,628.5,591.0,846.0,598.5,649.25,872.0,457.0,688.0,763.5,309.5,226.0
2024-05-18 13:00:00,530.0,1004.5,767.0,630.75,581.0,857.0,609.0,664.75,863.0,453.0,633.5,770.25,310.0,219.0
2024-05-18 13:15:00,511.0,1003.5,755.0,643.0,579.5,867.0,612.75,678.25,842.0,455.0,624.0,779.75,289.5,219.5
2024-05-18 13:30:00,500.0,1013.0,759.0,647.25,565.0,878.0,612.5,681.75,822.0,454.0,637.5,776.75,282.0,220.5
2024-05-18 13:45:00,509.0,1016.5,758.0,659.25,559.0,890.0,606.5,662.25,807.0,459.0,620.5,785.0,278.5,220.5
2024-05-18 14:00:00,509.0,1017.5,743.0,656.0,547.0,882.0,604.0,668.25,808.0,456.0,617.0,773.0,272.0,224.0
2024-05-18 14:15:00,505.0,993.0,743.0,650.5,548.0,861.0,600.75,665.75,814.0,455.0,603.5,769.25,273.0,245.0
2024-05-18 14:30:00,510.0,996.0,740.0,647.5,538.0,858.0,598.25,651.5,804.0,448.0,603.5,752.5,306.0,235.5
2024-05-18 14:45:00,505.0,975.0,733.0,635.75,534.5,847.0,597.75,654.0,812.0,444.0,576.5,734.0,335.0,224.0
2024-05-18 15:00:00,495.0,981.0,732.0,626.0,533.0,845.0,591.75,647.25,841.0,462.0,561.0,744.25,347.0,226.5
2024-05-18 15:15:00,496.0,973.0,737.0,628.25,530.0,825.0,585.5,639.75,842.0,463.0,561.5,709.25,378.5,234.5
2024-05-18 15:30:00,508.0,965.0,735.0,619.25,533.5,821.0,587.5,633.5,822.0,460.0,560.0,725.0,378.0,226.5
2024-05-18 15:45:00,517.0,947.0,735.0,620.0,532.5,816.0,572.5,638.0,827.0,456.0,572.5,718.0,377.0,218.0
2024-05-18 16:00:00,512.0,945.0,734.0,622.75,533.5,819.0,569.0,627.0,817.0,455.0,561.5,718.75,370.5,197.0
2024-05-18 16:15:00,502.0,984.0,734.0,613.25,537.0,819.0,570.5,623.75,782.0,460.0,524.5,713.5,384.0,197.5
2024-05-18 16:30:00,486.0,963.0,729.0,615.5,543.0,805.0,570.25,619.0,736.0,455.0,537.5,691.75,365.0,186.5
2024-05-18 16:45:00,498.0,971.0,725.0,614.25,540.0,815.0,573.75,627.5,755.0,453.0,510.5,690.5,366.0,184.0
2024-05-18 17:00:00,502.0,983.5,733.0,621.25,557.0,815.0,579.5,637.75,763.0,455.0,544.5,689.25,359.0,178.0
2024-05-18 17:15:00,496.0,997.0,735.0,622.75,558.5,835.0,582.5,648.75,760.0,457.0,526.5,691.25,348.5,182.0
2024-05-18 17:30:00,486.0,1005.5,745.0,635.5,564.0,834.0,592.75,665.25,768.0,457.0,536.5,708.75,377.0,180.5
2024-05-18 17:45:00,497.0,1025.5,766.0,651.25,566.0,864.0,606.0,678.5,749.0,460.0,571.0,710.0,383.0,184.5
2024-05-18 18:00:00,527.0,1075.0,801.0,691.5,595.5,915.0,641.0,718.75,768.0,468.0,593.0,762.0,392.5,196.5
2024-05-18 18:15:00,541.0,1147.0,825.0,734.25,643.0,970.0,676.5,761.5,789.0,473.0,591.0,809.0,405.0,211.0
2024-05-18 18:30:00,538.0,1153.0,831.0,742.5,658.0,985.0,691.0,781.75,796.0,474.0,613.0,825.5,418.0,201.0
2024-05-18 18:45:00,535.0,1165.5,832.0,749.0,653.5,990.0,698.0,790.75,785.0,479.0,633.0,825.0,408.0,202.0
2024-05-18 19:00:00,541.0,1174.5,827.0,751.75,651.5,1010.0,693.5,794.25,782.0,481.0,606.0,842.5,423.0,193.5
2024-05-18 19:15:00,536.0,1167.0,823.0,761.75,653.5,1020.0,694.75,792.5,776.0,483.0,619.5,845.0,427.0,210.5
2024-05-18 19:30:00,527.0,1172.0,812.0,769.75,654.5,1024.0,701.75,802.0,749.0,484.0,605.0,859.5,428.0,204.0
2024-05-18 19:45:00,513.0,1186.0,805.0,768.5,640.5,1016.0,699.5,811.25,745.0,478.0,611.0,860.5,423.0,201.5
2024-05-18 20:00:00,520.0,1195.5,792.0,764.0,634.0,1024.0,696.25,810.5,705.0,455.0,629.0,864.0,421.5,192.5
2024-05-18 20:15:00,517.0,1178.5,778.0,766.5,626.5,1026.0,698.5,811.5,672.0,444.0,614.5,853.5,408.5,196.0
2024-05-18 20:30:00,505.0,1184.0,752.0,777.25,625.0,1020.0,709.75,809.25,641.0,405.0,616.5,844.5,394.5,186.5
2024-05-18 20:45:00,511.0,1187.0,740.0,777.75,624.0,1026.0,706.25,812.0,609.0,392.0,616.0,838.0,385.0,189.0
2024-05-18 21:00:00,504.0,1179.0,732.0,778.75,616.0,1016.0,705.25,813.25,603.0,373.0,609.5,838.0,389.5,187.0
2024-05-18 21:15:00,491.0,1168.5,722.0,776.25,604.0,999.0,698.75,800.5,593.0,355.0,633.5,836.75,383.0,193.5
2024-05-18 21:30:00,473.0,1144.0,706.0,774.25,595.5,987.0,691.5,802.25,579.0,344.0,625.5,826.5,371.5,189.0
2024-05-18 21:45:00,477.0,1134.5,703.0,770.5,584.5,988.0,675.75,801.0,557.0,341.0,580.5,825.0,354.5,185.0
2024-05-18 22:00:00,474.0,1135.0,695.0,753.75,569.5,965.0,666.0,786.0,551.0,299.0,612.5,808.75,376.0,183.0
2024-05-18 22:15:00,470.0,1116.0,685.0,744.0,560.0,957.0,660.25,768.5,548.0,291.0,631.5,799.25,384.0,188.5
2024-05-18 22:30:00,455.0,1105.0,674.0,723.75,557.0,944.0,651.25,755.75,543.0,284.0,663.0,787.25,410.5,192.5
2024-05-18 22:45:00,449.0,1079.5,667.0,706.5,544.5,923.0,636.75,739.25,551.0,279.0,666.5,763.0,396.5,193.0
2024-05-18 23:00:00,439.0,1046.0,655.0,692.5,540.0,906.0,620.0,727.0,549.0,281.0,657.0,735.75,396.0,192.5
2024-05-18 23:15:00,422.0,1022.5,645.0,675.75,529.0,878.0,608.25,709.0,562.0,283.0,666.5,727.25,372.5,213.0
2024-05-18 23:30:00,415.0,982.5,637.0,657.75,520.0,856.0,594.25,684.5,561.0,280.0,660.0,716.0,371.0,208.0
2024-05-18 23:45:00,408.0,960.0,625.0,651.5,505.0,833.0,577.0,662.5,566.0,273.0,696.5,701.75,371.5,210.0
2024-05-19 00:00:00,404.0,946.5,621.0,631.5,498.0,804.0,556.75,644.5,583.0,274.0,670.5,681.5,361.0,207.5
2024-05-19 00:15:00,400.0,944.5,615.0,614.75,485.0,781.0,543.75,618.5,592.0,275.0,677.5,667.5,370.0,213.0
2024-05-19 00:30:00,390.0,916.5,603.0,592.75,473.5,764.0,525.5,601.25,578.0,272.0,678.0,651.5,369.0,214.0
2024-05-19 00:45:00,388.0,887.0,590.0,570.75,460.0,733.0,502.75,583.5,549.0,268.0,688.0,630.0,380.5,208.5
2024-05-19 01:00:00,378.0,864.0,577.0,553.5,452.0,706.0,482.5,557.25,550.0,266.0,631.5,617.0,378.5,207.5
2024-05-19 01:15:00,379.0,828.0,574.0,533.25,443.5,679.0,472.25,538.25,555.0,269.0,593.0,594.75,382.5,202.0
2024-05-19 01:30:00,373.0,810.0,569.0,519.75,434.5,671.0,459.25,515.25,532.0,259.0,586.5,577.0,380.0,204.5
2024-05-19 01:45:00,367.0,789.0,562.0,502.0,421.5,638.0,438.5,495.75,508.0,256.0,597.5,562.75,366.5,197.0
2024-05-19 02:00:00,365.0,781.5,546.0,483.75,411.5,631.0,429.25,476.25,515.0,255.0,521.5,543.25,346.0,199.0
2024-05-19 02:15:00,361.0,756.5,538.0,470.75,403.5,606.0,420.0,464.0,517.0,254.0,501.5,530.5,337.0,199.0
2024-05-19 02:30:00,357.0,727.0,536.0,462.75,396.5,603.0,408.25,450.0,495.0,250.0,576.0,523.75,332.5,197.5
2024-05-19 02:45:00,355.0,716.0,528.0,450.75,391.0,574.0,400.25,438.5,493.0,251.0,590.0,513.75,335.0,192.0
2024-05-19 03:00:00,353.0,701.0,523.0,437.5,385.5,565.0,393.0,430.5,489.0,246.0,571.5,501.75,328.5,195.0
2024-05-19 03:15:00,348.0,691.5,521.0,430.75,382.0,547.0,384.25,423.5,487.0,246.0,577.5,492.75,319.5,199.0
2024-05-19 03:30:00,349.0,694.0,513.0,421.25,376.5,538.0,378.0,407.75,492.0,249.0,573.5,491.75,319.5,202.5
2024-05-19 03:45:00,345.0,672.0,505.0,409.75,372.0,531.0,369.5,399.5,480.0,247.0,628.0,493.25,314.5,200.5
2024-05-19 04:00:00,346.0,655.0,507.0,405.25,364.5,516.0,360.75,391.25,498.0,243.0,647.5,487.75,312.0,193.0
2024-05-19 04:15:00,344.0,658.0,502.0,397.5,363.0,512.0,359.0,384.5,502.0,241.0,671.5,482.5,309.0,190.5
2024-05-19 04:30:00,342.0,654.0,505.0,395.25,357.0,514.0,354.75,378.75,488.0,238.0,586.5,480.75,305.5,191.0
2024-05-19 04:45:00,341.0,635.0,496.0,390.25,355.5,501.0,350.75,376.25,496.0,238.0,554.5,512.25,304.0,191.5
2024-05-19 05:00:00,339.0,641.0,498.0,386.25,354.5,493.0,349.25,373.0,497.0,246.0,554.0,506.75,305.5,192.5
2024-05-19 05:15:00,339.0,632.0,493.0,388.5,351.0,495.0,346.75,366.0,501.0,241.0,568.0,496.5,328.5,202.0
2024-05-19 05:30:00,338.0,643.0,495.0,384.5,346.5,489.0,346.25,364.0,493.0,238.0,590.0,491.5,379.5,209.0
2024-05-19 05:45:00,339.0,649.0,500.0,384.75,348.0,491.0,344.5,360.0,469.0,239.0,553.5,488.25,370.5,196.0
2024-05-19 06:00:00,356.0,643.5,500.0,384.5,346.5,481.0,343.0,367.0,490.0,233.0,551.0,477.0,362.0,195.0
2024-05-19 06:15:00,357.0,633.0,498.0,383.75,351.5,495.0,346.25,359.75,499.0,232.0,562.0,488.5,359.5,195.5
2024-05-19 06:30:00,359.0,622.0,496.0,385.25,347.0,484.0,349.75,359.75,484.0,242.0,559.5,480.75,353.5,191.0
2024-05-19 06:45:00,355.0,621.0,497.0,387.0,349.5,483.0,348.0,359.5,481.0,241.0,577.5,482.0,344.0,189.5
2024-05-19 07:00:00,357.0,635.0,504.0,385.5,351.5,485.0,358.0,365.0,492.0,246.0,662.5,486.25,347.5,204.5
2024-05-19 07:15:00,362.0,626.5,509.0,394.75,353.5,491.0,358.0,362.5,476.0,251.0,567.0,493.75,348.5,209.5
2024-05-19 07:30:00,361.0,613.5,514.0,403.25,360.5,492.0,362.0,368.25,491.0,252.0,592.5,507.0,358.0,192.5
2024-05-19 07:45:00,366.0,624.5,515.0,408.5,362.0,498.0,369.75,373.0,488.0,260.0,515.5,503.75,338.5,192.5
2024-05-19 08:00:00,365.0,623.5,525.0,418.5,373.0,509.0,373.75,382.25,508.0,305.0,460.5,515.0,341.5,191.5
2024-05-19 08:15:00,366.0,640.5,533.0,423.25,380.0,523.0,378.75,388.0,506.0,312.0,427.0,541.75,347.5,197.5
2024-05-19 08:30:00,372.0,655.5,544.0,431.5,382.0,551.0,387.5,395.5,507.0,325.0,473.0,543.25,335.5,197.5
2024-05-19 08:45:00,376.0,661.5,563.0,444.5,389.0,541.0,395.0,401.5,525.0,332.0,468.5,536.5,331.0,203.0
2024-05-19 09:00:00,377.0,671.0,568.0,455.5,408.0,558.0,406.75,418.5,522.0,348.0,447.0,561.75,330.0,198.0
2024-05-19 09:15:00,386.0,689.0,576.0,469.0,410.5,585.0,415.0,431.25,558.0,349.0,439.0,585.25,314.5,206.5
2024-05-19 09:30:00,389.0,700.0,595.0,469.75,418.5,592.0,427.25,445.0,555.0,372.0,498.0,579.25,309.5,186.0
2024-05-19 09:45:00,398.0,708.5,602.0,479.75,423.5,609.0,441.75,467.5,522.0,405.0,573.5,587.5,300.5,196.0
2024-05-19 10:00:00,395.0,721.0,617.0,486.25,425.5,622.0,455.5,472.5,562.0,426.0,593.5,576.75,299.5,175.5
2024-05-19 10:15:00,389.0,750.5,606.0,500.5,438.5,652.0,464.25,486.5,593.0,415.0,579.0,610.25,294.5,188.0
2024-05-19 10:30:00,395.0,765.5,606.0,516.5,440.5,667.0,480.5,510.0,616.0,425.0,577.0,603.25,291.5,182.5
2024-05-19 10:45:00,399.0,790.0,622.0,525.0,449.5,685.0,488.25,519.25,639.0,422.0,594.5,632.0,306.0,174.5
2024-05-19 11:00:00,411.0,810.5,633.0,543.75,466.5,725.0,497.5,547.25,666.0,426.0,615.0,630.75,323.5,174.5
2024-05-19 11:15:00,418.0,834.0,647.0,565.25,480.0,739.0,518.25,563.0,686.0,440.0,643.5,672.5,325.5,185.5
2024-05-19 11:30:00,417.0,842.5,652.0,571.25,488.0,753.0,523.5,571.0,689.0,433.0,649.5,669.0,311.5,192.5
2024-05-19 11:45:00,419.0,868.0,659.0,590.75,491.5,790.0,534.0,576.25,690.0,443.0,656.5,691.25,340.5,185.5
2024-05-19 12:00:00,417.0,879.5,665.0,605.25,497.0,808.0,539.5,595.0,691.0,451.0,630.5,686.75,328.5,192.0
2024-05-19 12:15:00,421.0,878.5,671.0,625.0,507.0,824.0,559.25,615.0,696.0,457.0,668.0,721.75,318.5,191.5
2024-05-19 12:30:00,424.0,907.5,685.0,640.0,509.0,843.0,573.0,656.5,702.0,456.0,683.0,733.5,310.5,190.0
2024-05-19 12:45:00,430.0,923.0,691.0,646.5,514.5,865.0,583.25,669.75,701.0,460.0,692.5,759.0,304.5,185.0
2024-05-19 13:00:00,433.0,943.5,690.0,660.25,526.0,884.0,598.25,685.25,699.0,475.0,647.0,771.75,327.0,195.0
2024-05-19 13:15:00,434.0,984.0,698.0,665.0,536.5,897.0,603.75,696.5,707.0,476.0,635.0,790.75,313.0,201.5
2024-05-19 13:30:00,435.0,992.0,707.0,680.75,537.0,911.0,609.25,705.25,701.0,484.0,659.0,780.75,303.0,203.5
2024-05-19 13:45:00,435.0,991.5,694.0,687.5,538.0,888.0,620.25,705.0,685.0,486.0,625.5,805.25,304.0,204.0
2024-05-19 14:00:00,430.0,974.0,701.0,703.0,534.5,894.0,617.5,712.5,705.0,479.0,629.5,799.75,349.0,202.5
2024-05-19 14:15:00,435.0,983.5,708.0,700.75,535.0,922.0,619.75,711.25,718.0,472.0,634.5,790.75,347.5,208.5
2024-05-19 14:30:00,431.0,978.5,703.0,693.25,536.0,907.0,618.75,708.75,722.0,470.0,666.5,786.0,348.5,201.0
2024-05-19 14:45:00,427.0,985.0,697.0,695.0,530.5,884.0,612.0,702.5,712.0,472.0,709.0,787.0,347.5,194.5
2024-05-19 15:00:00,430.0,983.0,690.0,686.25,526.5,886.0,594.75,693.75,707.0,478.0,780.5,774.25,335.5,204.0
2024-05-19 15:15:00,424.0,963.0,681.0,671.75,521.5,875.0,589.0,682.5,717.0,471.0,671.5,763.75,334.5,215.5
2024-05-19 15:30:00,422.0,962.5,676.0,663.75,514.5,866.0,583.5,673.5,709.0,464.0,606.5,761.25,341.0,212.5
2024-05-19 15:45:00,422.0,959.0,669.0,659.5,514.5,853.0,575.0,663.25,696.0,462.0,604.5,763.75,328.5,204.0
2024-05-19 16:00:00,427.0,959.0,671.0,658.0,508.5,854.0,573.0,650.5,671.0,461.0,620.0,747.75,313.5,190.5
2024-05-19 16:15:00,426.0,955.5,666.0,654.25,507.5,863.0,563.5,651.75,656.0,465.0,586.0,722.0,301.0,183.5
2024-05-19 16:30:00,423.0,966.0,665.0,666.0,511.0,848.0,567.0,670.0,643.0,456.0,521.0,741.0,294.0,178.5
2024-05-19 16:45:00,435.0,954.5,661.0,667.0,522.0,867.0,579.0,687.5,640.0,460.0,529.0,728.25,289.0,169.5
2024-05-19 17:00:00,436.0,968.0,669.0,677.25,525.5,877.0,597.25,697.75,643.0,455.0,538.0,738.0,311.5,168.5
2024-05-19 17:15:00,434.0,973.0,673.0,688.75,533.0,892.0,609.5,712.75,624.0,453.0,497.0,748.25,319.0,184.5
2024-05-19 17:30:00,444.0,1008.0,697.0,708.75,547.0,918.0,630.75,732.25,645.0,455.0,405.5,771.0,325.5,194.0
2024-05-19 17:45:00,451.0,1050.0,723.0,733.25,580.5,958.0,657.5,763.75,637.0,461.0,336.5,797.75,330.5,193.5
2024-05-19 18:00:00,465.0,1112.0,740.0,765.0,612.0,995.0,683.5,785.75,678.0,470.0,338.0,840.5,333.5,199.5
2024-05-19 18:15:00,469.0,1133.0,752.0,783.25,616.0,1025.0,690.5,801.25,701.0,468.0,331.0,853.5,330.0,195.5
2024-05-19 18:30:00,475.0,1158.5,749.0,790.25,621.5,1048.0,697.75,814.0,670.0,462.0,333.5,874.5,319.0,194.5
2024-05-19 18:45:00,471.0,1157.0,752.0,797.75,624.5,1051.0,706.0,823.75,679.0,463.0,385.0,880.25,316.5,197.5
2024-05-19 19:00:00,468.0,1155.5,755.0,808.75,628.5,1042.0,704.5,824.25,677.0,462.0,448.5,892.25,319.5,192.0
2024-05-19 19:15:00,466.0,1146.0,744.0,813.5,625.0,1066.0,708.0,836.0,674.0,460.0,506.0,901.25,316.0,196.5
2024-05-19 19:30:00,462.0,1159.5,743.0,812.0,627.5,1061.0,713.25,839.0,656.0,455.0,546.0,905.25,324.0,186.0
2024-05-19 19:45:00,462.0,1157.0,746.0,817.5,633.0,1054.0,715.25,838.5,622.0,453.0,509.5,888.5,334.5,190.0
2024-05-19 20:00:00,455.0,1151.0,746.0,821.75,627.5,1053.0,716.5,842.0,613.0,437.0,499.0,888.5,340.5,183.5
2024-05-19 20:15:00,454.0,1154.0,731.0,831.5,614.0,1060.0,716.0,847.5,601.0,418.0,461.5,890.25,320.0,202.5
2024-05-19 20:30:00,449.0,1157.5,720.0,832.0,618.5,1068.0,720.5,867.25,576.0,414.0,436.0,886.75,319.5,195.0
2024-05-19 20:45:00,447.0,1152.5,718.0,836.25,613.5,1070.0,723.5,855.0,588.0,407.0,408.0,878.25,315.5,190.0
2024-05-19 21:00:00,436.0,1147.5,713.0,827.5,607.5,1066.0,718.25,859.25,582.0,375.0,405.5,881.5,327.0,186.0
2024-05-19 21:15:00,433.0,1151.5,702.0,814.25,608.0,1059.0,707.25,863.25,576.0,348.0,479.5,877.75,340.0,190.5
2024-05-19 21:30:00,432.0,1127.5,688.0,798.25,599.5,1045.0,697.75,853.25,571.0,335.0,496.5,873.75,335.0,193.5
2024-05-19 21:45:00,423.0,1123.0,676.0,793.0,593.5,1028.0,686.5,836.75,549.0,328.0,537.5,870.0,328.5,188.5
2024-05-19 22:00:00,421.0,1100.0,676.0,781.5,581.5,1006.0,682.75,811.5,541.0,287.0,539.0,842.0,327.0,188.5
2024-05-19 22:15:00,417.0,1072.5,667.0,772.5,567.0,979.0,672.75,794.75,543.0,288.0,571.5,826.25,319.0,188.5
2024-05-19 22:30:00,411.0,1066.5,650.0,750.75,557.5,957.0,665.5,778.75,524.0,286.0,487.0,802.75,323.0,197.5
2024-05-19 22:45:00,404.0,1046.0,650.0,737.75,552.5,944.0,645.75,771.25,520.0,281.0,459.0,775.75,312.0,186.5
2024-05-19 23:00:00,397.0,989.5,632.0,705.5,541.0,898.0,626.25,745.25,528.0,277.0,404.0,750.25,312.0,198.5
2024-05-19 23:15:00,392.0,958.0,624.0,692.0,527.0,887.0,613.0,716.5,530.0,277.0,404.0,731.75,306.5,206.0
2024-05-19 23:30:00,387.0,931.5,610.0,671.75,513.0,854.0,593.25,688.0,539.0,272.0,392.0,711.25,312.5,213.0
