datetime,ALIM Nº 1 CPA,ALIM Nº 2 CPA,ALIM Nº 3 CPA,ALIM Nº 8 CPA,ALIM Nº 9 CPA,ALIM Nº 10 CPA,ALIM Nº 12 CPA,ALIM Nº 14 CPA,ALIM Nº 4 CTP,ALIM Nº 5 CTP,ALIM Nº 6 CTP,ALIM Nº 7 CTP,ALIM Nº 11 CTP,ALIM Nº 13 CTP,Total
2024-03-13 06:00:00,1408.5,2929.375,2259.0,1664.0,1489.75,2187.5,1589.1875,1686.0,2231.0,1255.0,438.75,2073.0,1581.25,455.5,23247.8125
2024-03-13 07:00:00,1661.0,3469.875,2624.25,2025.0,1792.25,2598.75,1903.25,1992.0,2757.0,1414.5,425.25,2495.0,1776.0,465.0,27399.125
2024-03-13 08:00:00,2117.5,3419.25,2969.0,1877.0,1917.25,2449.0,1798.6875,1727.0,3284.0,1733.5,1523.0,2337.0,2053.75,497.0,29702.9375
2024-03-13 09:00:00,2487.5,3528.0,3283.5,1958.0,2150.5,2538.25,1932.5625,1756.0,3930.5,2503.0,1497.5,2012.0,3338.25,611.5,33527.0625
2024-03-13 10:00:00,2663.0,3473.875,3556.25,2020.0,2308.25,2613.0,2026.6875,1852.0,4286.0,3400.5,2279.25,1162.0,4088.5,626.0,36355.3125
2024-03-13 11:00:00,2741.0,3553.5,3668.25,2091.0,2366.25,2707.0,2093.625,1915.0,4631.0,3475.0,1537.0,1292.5,4026.0,633.5,36730.625
2024-03-13 12:00:00,2747.5,3640.625,3652.25,2160.0,2421.75,2837.5,2177.625,2038.0,4466.5,2276.5,1469.25,2687.0,4077.5,615.5,37267.5
2024-03-13 13:00:00,2583.5,3728.75,3386.25,2245.0,2377.0,2916.5,2228.8125,2140.0,4141.0,2204.5,644.0,2835.5,4120.25,558.5,36109.5625
2024-03-13 14:00:00,2463.0,3775.1875,3245.0,2197.0,2279.0,2810.75,2101.5625,2063.0,4001.0,2175.0,781.75,2685.0,4126.75,564.0,35268.0
2024-03-13 15:00:00,2548.0,3881.1875,3384.25,2160.0,2269.25,2736.25,2062.375,1999.0,4198.5,2167.0,988.75,2605.0,4085.5,593.0,35678.0625
2024-03-13 16:00:00,2504.0,3872.5,3361.5,2184.0,2254.5,2792.75,2056.3125,2015.0,4230.0,2130.0,860.75,2593.5,3918.5,599.5,35372.8125
2024-03-13 17:00:00,2399.0,4032.0625,3267.5,2225.0,2260.5,2907.25,2072.375,2131.0,3997.0,2052.0,1792.25,2511.5,3789.0,572.0,36008.4375
2024-03-13 18:00:00,2258.0,4256.375,3130.25,2307.0,2249.25,3040.75,2158.625,2295.0,3743.5,2019.0,1537.5,2630.5,3482.25,536.0,35644.0
2024-03-13 19:00:00,2097.5,4335.875,3039.5,2442.0,2265.5,3213.5,2251.375,2523.0,3547.0,1994.0,810.25,2713.5,3221.25,506.5,34960.75
2024-03-13 20:00:00,2041.5,4678.625,3028.25,2754.0,2332.5,3526.75,2446.1875,2844.0,3083.0,1961.5,505.0,2934.5,3261.0,515.5,35912.3125
2024-03-13 21:00:00,2005.0,5175.0625,2977.5,3110.0,2446.0,3976.0,2737.75,3211.0,2835.0,1712.0,744.5,3273.0,3291.25,539.0,38033.0625
2024-03-13 22:00:00,1809.5,4988.1875,2780.5,2944.0,2291.0,3830.75,2571.9375,3011.0,2604.5,1421.0,1451.5,3090.0,3292.0,554.0,36639.875
2024-03-13 23:00:00,1619.5,4521.625,2592.25,2623.0,2044.25,3431.25,2300.0,2639.0,2515.0,1352.5,1183.25,2775.5,3140.5,545.5,33283.125
2024-03-14 00:00:00,1492.5,3580.0,2402.5,2193.0,1784.25,2841.75,1961.5625,2203.0,2334.5,1287.5,646.75,2386.5,1459.0,528.5,27101.3125
2024-03-14 01:00:00,1412.0,2937.0625,2238.5,1860.0,1582.5,2388.5,1678.625,1806.0,2109.0,1247.0,91.0,2077.0,1412.5,503.0,23342.6875
2024-03-14 02:00:00,1355.0,2629.5,2130.25,1618.0,1453.25,2083.75,1489.1875,1546.0,2081.0,1233.0,56.25,1844.5,1375.25,473.0,21367.9375
2024-03-14 03:00:00,1313.0,2551.125,2068.0,1489.0,1389.75,1931.5,1394.9375,1411.0,2011.0,1221.0,172.75,1779.0,1333.0,478.5,20543.5625
2024-03-14 04:00:00,1306.0,2416.0,2038.75,1436.0,1350.0,1867.25,1354.0,1356.0,2019.0,1213.0,45.5,1762.5,1323.75,462.5,19950.25
2024-03-14 05:00:00,1303.5,2461.625,2033.5,1422.0,1361.0,1873.0,1372.125,1363.0,2042.5,1210.5,-67.25,1889.5,1342.25,466.5,20073.75
2024-03-14 06:00:00,1400.5,3066.375,2193.75,1637.0,1476.5,2234.5,1569.75,1647.0,2247.5,1255.5,-25.5,2114.0,1431.0,486.5,22734.375
2024-03-14 07:00:00,1653.0,3696.0625,2600.5,2025.0,1812.0,2653.0,1893.3125,2014.0,2689.0,1409.5,175.5,2555.0,1616.25,481.5,27273.625
2024-03-14 08:00:00,2146.0,3571.3125,2957.25,1887.0,1961.75,2505.0,1771.5,1737.0,3192.5,1714.0,715.25,2385.5,1934.25,523.0,29001.3125
2024-03-14 09:00:00,2575.5,3654.8125,3321.75,1996.0,2191.25,2684.25,1923.25,1778.0,3832.5,2019.0,1572.5,2547.0,2090.75,665.5,32852.0625
2024-03-14 10:00:00,2732.0,3792.8125,3612.0,2061.0,2374.75,2777.5,2056.0625,1852.0,4269.0,2218.5,2425.5,2671.0,2271.0,699.5,35812.625
2024-03-14 11:00:00,2763.0,4019.0625,3761.0,2163.0,2477.75,2926.5,2153.3125,1955.0,4709.0,2291.5,1903.5,2778.0,2444.75,707.0,37052.375
2024-03-14 12:00:00,2772.0,4052.0,3790.0,2215.0,2527.25,3056.0,2215.5,2089.0,4417.5,2300.5,1779.0,2864.5,2420.0,679.0,37177.25
2024-03-14 13:00:00,2585.5,4261.375,3548.0,2328.0,2464.0,3143.5,2291.0,2212.0,4225.5,2278.0,1228.5,2977.5,2444.0,628.5,36615.375
2024-03-14 14:00:00,2491.5,4190.5625,3383.5,2269.0,2324.25,3057.25,2200.75,2174.0,4216.5,2258.0,1329.5,2849.5,2418.0,631.0,35793.3125
2024-03-14 15:00:00,2559.0,4031.5625,3472.5,2203.0,2363.25,2943.0,2138.6875,2074.0,4467.0,2239.5,1226.25,2699.0,2434.5,660.0,35511.25
2024-03-14 16:00:00,2484.0,3964.3125,3432.75,2251.0,2334.5,2984.5,2109.125,2067.0,4345.5,2232.5,906.0,2651.5,2309.5,667.5,34739.6875
2024-03-14 17:00:00,2389.5,4139.5,3343.5,2274.0,2292.0,3082.75,2146.5625,2185.0,4068.5,2186.5,431.25,2626.0,2212.75,561.5,33939.3125
2024-03-14 18:00:00,2305.0,4208.4375,3187.25,2327.0,2316.25,3253.0,2222.0,2353.0,3663.5,2136.0,53.5,2678.5,1850.0,534.5,33087.9375
2024-03-14 19:00:00,2114.0,4462.1875,3072.25,2466.0,2353.25,3400.5,2324.75,2538.0,3500.5,2024.0,139.25,2806.0,1558.25,463.5,33222.4375
2024-03-14 20:00:00,2067.5,4708.875,3051.25,2793.0,2378.0,3729.25,2531.25,2888.0,3026.5,1979.5,212.5,3034.0,1446.0,489.0,34334.625
2024-03-14 21:00:00,2023.0,5058.3125,2975.5,3091.0,2462.75,4108.75,2756.6875,3168.0,2743.0,1757.5,257.5,3264.5,1538.0,526.0,35730.5
2024-03-14 22:00:00,1847.0,4914.875,2810.75,2920.0,2296.75,3841.25,2603.4375,2943.0,2592.5,1599.5,347.75,3091.0,1549.25,537.0,33894.0625
2024-03-14 23:00:00,1634.5,4380.5625,2564.75,2529.0,2044.5,3324.5,2266.3125,2587.0,2495.0,1513.5,575.75,2742.0,1552.0,549.5,30758.875
2024-03-15 00:00:00,1507.0,3549.0625,2372.25,2155.0,1793.5,2806.5,1945.625,2156.0,2293.0,1465.5,528.0,2365.5,1627.5,514.0,27078.4375
2024-03-15 01:00:00,1403.0,2925.1875,2228.5,1819.0,1598.5,2375.25,1668.4375,1769.0,2100.0,1437.0,430.0,2053.5,1567.0,480.0,23854.375
2024-03-15 02:00:00,1361.0,2666.875,2131.75,1612.0,1488.75,2095.0,1510.0625,1543.0,2067.5,1427.0,376.0,1885.5,1434.25,484.5,22083.1875
2024-03-15 03:00:00,1327.5,2508.5,2074.5,1494.0,1412.75,1955.25,1408.25,1428.0,1992.0,1398.5,597.25,1808.5,1379.75,465.5,21250.25
2024-03-15 04:00:00,1325.5,2396.875,2049.0,1450.0,1371.0,1869.75,1361.6875,1357.0,2004.5,1402.5,860.0,1804.0,1424.25,475.5,21151.5625
2024-03-15 05:00:00,1324.0,2424.4375,2045.0,1435.0,1362.75,1870.75,1373.3125,1348.0,2081.5,1398.0,821.25,1915.0,1440.5,467.5,21307.0
2024-03-15 06:00:00,1407.0,3023.4375,2195.75,1640.0,1473.5,2208.0,1581.1875,1630.0,2218.5,1466.0,1054.25,2098.0,1555.5,469.5,24020.625
2024-03-15 07:00:00,1681.0,3629.1875,2595.25,2025.0,1764.5,2621.25,1897.4375,1960.0,2658.5,1642.0,1518.0,2511.0,1713.0,483.0,28699.125
2024-03-15 08:00:00,2140.5,3497.875,2961.75,1883.0,1926.75,2484.25,1782.125,1714.0,3231.5,1809.5,968.0,2394.5,2285.0,498.5,29577.25
2024-03-15 09:00:00,2521.0,3666.3125,3301.75,1969.0,2173.5,2633.25,1922.125,1757.0,3946.5,2079.5,1923.0,2544.5,3970.5,632.5,35040.4375
2024-03-15 10:00:00,2690.5,3930.375,3515.5,2053.0,2357.25,2734.0,2021.1875,1831.0,4394.5,2256.5,1709.0,2637.5,3987.75,647.0,36765.0625
2024-03-15 11:00:00,2729.0,3978.4375,3665.75,2140.0,2444.25,2826.5,2095.625,1917.0,4619.0,2337.0,1344.75,2644.0,4061.5,636.5,37439.3125
2024-03-15 12:00:00,2685.5,4071.1875,3704.75,2212.0,2514.5,2902.75,2171.75,2010.0,4359.5,2315.5,933.75,2766.0,4124.75,628.5,37400.4375
2024-03-15 13:00:00,2508.0,3969.75,3454.75,2258.0,2399.5,2980.75,2246.875,2120.0,4103.5,2287.0,980.25,2831.5,4097.5,576.0,36813.375
2024-03-15 14:00:00,2401.0,4102.875,3259.25,2273.0,2341.25,2986.0,2180.8125,2169.0,4175.5,2208.0,1301.75,2806.5,4164.0,584.5,36953.4375
2024-03-15 15:00:00,2495.0,4011.75,3361.0,2229.0,2368.5,2986.0,2123.5,2134.0,4399.0,2235.0,1268.25,2707.5,4187.75,595.5,37101.75
2024-03-15 16:00:00,2396.5,3876.4375,3313.5,2214.0,2297.25,2974.75,2088.9375,2122.0,4237.5,2204.0,1148.0,2681.0,3522.5,575.5,35651.875
2024-03-15 17:00:00,2305.5,3573.875,3209.5,2216.0,2263.75,3040.75,2116.3125,2159.0,3879.0,2134.5,884.5,2607.0,2146.5,554.0,33090.1875
2024-03-15 18:00:00,2225.5,3717.6875,3105.75,2286.0,2242.0,3086.75,2173.375,2274.0,3629.0,2051.0,594.75,2634.0,2133.75,526.5,32680.0625
2024-03-15 19:00:00,2101.5,4074.0,2991.5,2406.0,2218.75,3223.75,2209.6875,2403.0,3505.5,2001.0,545.0,2676.5,1624.0,499.0,32479.1875
2024-03-15 20:00:00,2055.5,4502.75,3026.5,2712.0,2287.75,3561.0,2425.1875,2720.0,3095.5,2032.0,576.5,2915.5,1807.5,501.0,34218.6875
2024-03-15 21:00:00,1996.0,4910.375,2958.5,3055.0,2413.0,3996.25,2675.1875,3081.0,2830.5,1733.0,924.25,3270.0,1502.75,531.5,35877.3125
2024-03-15 22:00:00,1829.0,4785.0,2832.0,2927.0,2276.5,3838.5,2571.875,2997.0,2645.5,1430.5,1303.25,3122.5,1446.5,519.5,34524.625
2024-03-15 23:00:00,1682.0,4399.375,2683.5,2672.0,2087.0,3471.0,2339.125,2716.0,2638.0,1312.5,1214.75,2854.0,1426.25,518.0,32013.5
2024-03-16 00:00:00,1567.5,3711.5625,2534.5,2311.0,1892.5,3049.75,2049.875,2349.0,2499.0,1298.5,762.5,2515.5,1449.75,509.0,28499.9375
2024-03-16 01:00:00,1464.5,3145.875,2346.0,1954.0,1691.5,2598.5,1788.75,1957.0,2319.5,1266.5,715.5,2198.0,1432.25,499.0,25376.875
2024-03-16 02:00:00,1398.5,2842.1875,2222.5,1728.0,1555.75,2257.5,1597.25,1699.0,2204.0,1258.5,1220.75,1991.0,1354.75,475.0,23804.6875
2024-03-16 03:00:00,1370.0,2619.375,2154.5,1601.0,1464.5,2058.75,1460.1875,1521.0,2094.0,1248.0,1162.5,1918.0,1325.5,476.0,22473.3125
2024-03-16 04:00:00,1365.0,2496.75,2097.5,1505.0,1419.25,1933.75,1391.6875,1423.0,2095.0,1230.5,1135.0,1827.0,1309.5,464.0,21692.9375
2024-03-16 05:00:00,1350.0,2433.4375,2078.5,1461.0,1387.25,1873.25,1371.3125,1390.0,2136.5,1212.0,1082.0,1897.0,1308.25,478.5,21459.0
2024-03-16 06:00:00,1388.5,2444.6875,2081.0,1474.0,1393.75,1911.5,1377.375,1402.0,2196.0,1222.0,1089.75,1954.0,1318.0,468.0,21720.5625
2024-03-16 07:00:00,1497.0,2504.125,2147.0,1557.0,1415.75,1994.75,1437.875,1458.0,2430.0,1380.5,1077.25,1915.0,1377.75,480.5,22672.5
2024-03-16 08:00:00,1557.0,2540.9375,2178.0,1603.0,1412.0,2038.75,1498.0625,1483.0,2668.5,609.5,1116.75,2642.0,1582.0,442.5,23372.0
2024-03-16 09:00:00,1763.0,2941.125,2528.0,1861.0,1677.75,2416.0,1787.0625,1735.0,3042.5,536.5,1287.5,3240.0,1848.5,496.0,27159.9375
2024-03-16 10:00:00,1997.5,3331.375,2928.0,2079.0,1985.75,2815.5,2075.0625,1993.0,3614.0,536.5,1379.5,3719.0,1910.5,527.5,30892.1875
2024-03-16 11:00:00,2103.5,3565.6875,3128.0,2246.0,2135.75,3046.25,2183.0,2238.0,3869.0,559.5,1340.75,3957.0,2780.0,556.0,33708.4375
2024-03-16 12:00:00,2131.0,3757.0,3136.0,2408.0,2247.75,3233.5,2325.5,2372.0,3775.0,1509.5,799.75,3339.0,3566.5,534.5,35135.0
2024-03-16 13:00:00,2026.5,3928.875,3097.0,2493.0,2247.5,3396.25,2337.4375,2550.0,3516.0,2092.0,377.75,2950.0,3404.0,514.5,34930.8125
2024-03-16 14:00:00,1932.5,3886.375,2974.5,2535.0,2155.25,3355.25,2311.9375,2544.0,3355.0,2139.0,765.75,2974.0,3269.25,520.5,34718.3125
2024-03-16 15:00:00,1904.0,3745.0,2967.5,2475.0,2089.0,3257.75,2264.25,2434.0,3422.5,2088.0,577.75,2815.0,3240.75,542.5,33823.0
2024-03-16 16:00:00,1908.0,3646.75,2910.5,2426.0,2042.25,3163.75,2210.4375,2389.0,3245.5,2036.0,342.5,2739.0,3166.25,493.5,32719.4375
2024-03-16 17:00:00,1886.0,3699.3125,2888.0,2367.0,2012.75,3142.25,2169.3125,2381.0,3134.5,2037.0,271.75,2616.0,2780.0,481.5,31866.375
2024-03-16 18:00:00,1910.0,3715.0625,2899.5,2414.0,2044.0,3218.0,2218.4375,2452.0,3098.5,2031.5,294.5,2629.0,3057.5,490.0,32472.0
2024-03-16 19:00:00,1923.0,3843.3125,2910.5,2492.0,2089.5,3390.25,2290.625,2575.0,3049.0,2003.0,740.25,2675.0,3069.75,471.0,33522.1875
2024-03-16 20:00:00,1929.0,4190.5,2970.0,2765.0,2202.75,3691.0,2485.75,2870.0,2784.5,1938.0,1026.75,2987.0,3071.75,488.5,35400.5
2024-03-16 21:00:00,1950.0,4531.5,2947.0,3057.0,2365.75,4057.25,2707.625,3185.0,2606.5,1716.0,997.75,3282.0,1848.75,511.0,35763.125
2024-03-16 22:00:00,1824.0,4390.3125,2821.5,2951.0,2241.75,3891.0,2624.5625,3073.0,2406.5,1426.5,760.25,3141.0,1389.5,517.0,33457.875
2024-03-16 23:00:00,1686.5,4098.9375,2705.5,2707.0,2109.25,3553.25,2397.3125,2802.0,2446.5,1339.0,1638.5,2905.0,1368.0,514.5,32271.25
2024-03-17 00:00:00,1576.5,3648.3125,2529.0,2394.0,1931.0,3122.0,2145.9375,2457.0,2275.0,1314.5,1697.25,2600.0,1422.75,503.0,29616.25
2024-03-17 01:00:00,1490.0,3244.5,2385.5,2079.0,1749.75,2723.25,1887.125,2075.0,2108.5,1285.5,1468.25,2328.0,1417.25,482.5,26724.125
2024-03-17 02:00:00,1432.0,2928.1875,2266.0,1817.0,1601.5,2361.5,1673.8125,1763.0,2041.0,1255.0,1138.25,2088.0,1383.75,465.0,24214.0
2024-03-17 03:00:00,1375.5,2672.0,2168.0,1651.0,1490.75,2126.75,1515.5,1571.0,1944.0,1241.5,917.0,1940.0,1353.25,461.5,22427.75
2024-03-17 04:00:00,1357.0,2527.6875,2113.5,1547.0,1439.75,1998.0,1429.0,1460.0,1923.0,1228.5,818.0,1865.0,1311.25,467.5,21485.1875
2024-03-17 05:00:00,1329.5,2432.9375,2084.5,1489.0,1395.25,1911.5,1384.6875,1406.0,1971.5,1207.0,752.75,1923.0,1279.5,442.0,21009.125
2024-03-17 06:00:00,1375.5,2438.125,2078.0,1480.0,1364.25,1896.0,1364.8125,1377.0,1921.0,1215.0,796.5,1907.0,1262.75,469.0,20944.9375
2024-03-17 07:00:00,1378.5,2385.0,2101.0,1482.0,1361.75,1917.5,1368.5,1372.0,1923.0,1243.0,810.75,1916.0,1262.5,447.0,20968.5
2024-03-17 08:00:00,1349.0,2303.9375,2020.0,1436.0,1285.0,1846.75,1348.25,1316.0,1839.5,1396.5,428.75,1824.0,1173.25,378.0,19944.9375
2024-03-17 09:00:00,1404.5,2690.3125,2196.5,1693.0,1457.5,2150.5,1542.3125,1590.0,1991.5,1638.5,290.5,2018.0,1211.0,399.5,22273.625
2024-03-17 10:00:00,1506.0,3055.25,2390.5,1959.0,1617.25,2563.75,1799.5,1936.0,2279.0,1890.5,355.5,2334.0,1281.75,415.5,25383.5
2024-03-17 11:00:00,1594.0,3346.5625,2548.0,2233.0,1794.25,2893.25,2011.0,2214.0,2671.5,2023.0,395.5,2524.0,665.75,438.0,27351.8125
2024-03-17 12:00:00,1655.0,3574.0625,2682.0,2413.0,1941.75,3218.0,2171.625,2444.0,2670.0,2018.5,425.25,2775.0,381.0,456.0,28825.1875
2024-03-17 13:00:00,1673.0,3804.875,2814.0,2598.0,2029.0,3417.25,2319.875,2680.0,2720.5,2066.5,713.75,2943.0,1810.25,466.5,32056.5
2024-03-17 14:00:00,1666.5,3822.125,2763.0,2589.0,2011.25,3416.5,2289.375,2674.0,2675.0,2033.0,477.25,2901.0,1283.25,481.5,31082.75
2024-03-17 15:00:00,1648.5,3695.0625,2715.0,2531.0,1925.25,3305.25,2227.0,2594.0,2725.0,2011.5,466.25,2817.0,1282.75,472.5,30416.0625
2024-03-17 16:00:00,1638.0,3622.0,2635.5,2480.0,1872.75,3172.75,2199.9375,2504.0,2627.0,2017.5,405.0,2747.0,1241.75,487.0,29650.1875
2024-03-17 17:00:00,1633.0,3705.0,2617.0,2488.0,1895.0,3271.5,2181.375,2506.0,2657.5,2021.5,321.0,2689.0,1221.25,487.5,29694.625
2024-03-17 18:00:00,1656.0,3799.4375,2642.5,2546.0,1949.75,3342.25,2246.0625,2587.0,2672.5,2004.5,294.0,2707.0,1214.0,467.5,30128.5
2024-03-17 19:00:00,1638.5,3894.25,2660.5,2630.0,2015.0,3507.5,2339.5625,2738.0,2650.0,1957.5,301.25,2860.0,1235.0,467.0,30894.0625
2024-03-17 20:00:00,1711.0,4363.125,2855.5,2969.0,2226.25,3893.25,2621.5,3130.0,2498.5,1874.0,381.5,3180.0,1255.75,482.0,33441.375
2024-03-17 21:00:00,1723.0,4727.5625,2934.5,3288.0,2411.25,4284.0,2847.5,3488.0,2567.5,1666.0,903.75,3449.0,1390.0,534.5,36214.5625
2024-03-17 22:00:00,1659.5,4442.6875,2752.5,3087.0,2293.0,3990.5,2650.75,3199.0,2401.0,1438.0,1362.75,3232.0,1370.25,547.5,34426.4375
2024-03-17 23:00:00,1549.5,3913.0625,2542.0,2671.0,2044.5,3479.5,2342.5,2719.0,2298.5,1342.0,1368.0,2822.0,1337.75,518.5,30947.8125
2024-03-18 00:00:00,1459.0,3295.1875,2353.5,2219.0,1780.25,2883.75,1968.6875,2194.0,2119.0,1286.5,1314.75,2417.0,1343.25,499.5,27133.375
2024-03-18 01:00:00,1389.0,2860.5625,2196.0,1838.0,1595.25,2384.25,1641.75,1754.0,1987.0,1245.0,847.25,2062.0,1262.25,466.0,23528.3125
2024-03-18 02:00:00,1348.5,2589.75,2112.0,1616.0,1461.25,2079.0,1467.1875,1532.0,1942.0,1233.5,380.5,1877.0,1252.75,471.5,21362.9375
2024-03-18 03:00:00,1326.0,2449.625,2048.5,1487.0,1387.75,1918.5,1376.8125,1405.0,1870.5,1231.5,389.25,1802.0,1251.0,439.0,20382.4375
2024-03-18 04:00:00,1322.0,2377.5625,2030.0,1430.0,1347.0,1826.75,1328.0,1333.0,1879.5,1219.0,440.5,1770.0,1235.25,432.5,19971.0625
2024-03-18 05:00:00,1325.0,2377.875,2020.5,1426.0,1351.0,1847.5,1336.25,1340.0,1937.0,1211.5,910.0,1915.0,1260.5,439.5,20697.625
2024-03-18 06:00:00,1402.5,2857.125,2233.0,1668.0,1483.75,2254.5,1571.5625,1688.0,2065.5,1250.5,1886.25,2136.0,1311.75,456.5,24264.9375
2024-03-18 07:00:00,1678.0,3405.125,2640.0,2140.0,1857.75,2769.5,1912.1875,2077.0,2589.5,1438.0,2271.0,2595.0,1592.0,463.0,29428.0625
2024-03-18 08:00:00,2179.0,3190.625,3020.0,1942.70483398438,1992.75,2538.25,1800.4375,1739.0,3210.0,1696.5,2575.5,2461.0,1775.75,479.5,30601.017333984382
2024-03-18 09:00:00,2578.0,3249.375,3341.0,2063.70190429687,2223.0,2695.75,1954.75,1787.0,3919.0,2080.5,2442.5,2602.0,2101.75,616.0,33654.32690429687
2024-03-18 10:00:00,2743.5,3378.5,3620.0,2104.84912109375,2397.25,2749.5,2036.8125,1832.0,4431.0,2251.0,3005.25,2683.0,2184.5,636.0,36053.16162109375
2024-03-18 11:00:00,2844.0,3518.25,3738.0,2178.623046875,2460.0,2892.0,2124.9375,1907.0,4663.5,2382.5,2741.5,2744.0,2296.5,634.5,37125.310546875
2024-03-18 12:00:00,2820.5,3706.625,3788.0,2289.9716796875,2553.5,3013.75,2204.9375,2035.0,4554.5,2396.0,2865.25,2874.0,2223.0,649.5,37974.5341796875
2024-03-18 13:00:00,2650.0,3843.625,3536.0,2378.5927734375,2447.25,3105.75,2234.9375,2228.0,4317.0,2393.0,2823.5,2949.0,2345.0,592.0,37843.6552734375
2024-03-18 14:00:00,2577.5,3870.125,3469.0,2334.0322265625,2359.5,3061.0,2144.375,2213.0,4264.0,2362.0,2675.5,2844.0,2338.5,625.0,37137.5322265625
2024-03-18 15:00:00,2644.0,3812.0625,3581.0,2247.2978515625,2387.0,2937.5,2102.125,2065.0,4432.0,2323.0,2356.0,2722.0,2343.5,608.0,36560.4853515625
2024-03-18 16:00:00,2601.0,3915.75,3571.0,2296.2421875,2392.25,3017.5,2128.875,2085.0,4474.5,2325.5,2667.0,2738.0,2289.25,586.0,37087.8671875
2024-03-18 17:00:00,2530.5,4097.0625,3464.5,2353.3515625,2395.25,3100.0,2113.3125,2181.0,4117.0,2240.5,2306.5,2678.0,2110.25,567.5,36254.7265625
2024-03-18 18:00:00,2300.0,4185.5625,3253.0,2357.4375,2339.0,3197.0,2204.4375,2328.0,3854.0,2126.5,2090.25,2724.0,1911.25,523.0,35393.4375
2024-03-18 19:00:00,2106.5,4378.0,3084.5,2468.794921875,2273.75,3342.5,2292.875,2548.0,3520.0,2041.0,2409.25,2775.0,1712.0,433.5,35385.669921875
2024-03-18 20:00:00,2047.0,4686.875,3076.5,2896.98828125,2417.0,3755.0,2543.25,2936.0,3168.0,2009.0,2480.0,3090.0,1584.25,434.5,37124.36328125
2024-03-18 21:00:00,1992.5,5143.25,2983.5,3189.263671875,2478.5,4077.25,2735.25,3192.0,2863.0,1729.0,2627.75,3343.0,1621.5,468.0,38443.763671875
2024-03-18 22:00:00,1798.0,4838.0,2824.5,2991.453125,2328.0,3869.25,2572.0,3012.0,2671.0,1440.5,2745.5,3143.0,1560.25,493.5,36286.953125
2024-03-18 23:00:00,1648.0,4164.0,2564.5,2573.03125,2047.5,3349.25,2265.25,2571.0,2564.5,1351.5,2720.0,2760.0,1520.75,458.5,32557.78125
2024-03-19 00:00:00,1529.0,3538.625,2395.0,2181.4375,1795.0,2807.0,1943.6875,2157.0,2301.0,1302.5,2596.5,2382.0,1514.75,434.0,28877.5
2024-03-19 01:00:00,1445.0,2886.125,2238.0,1842.28515625,1589.5,2370.75,1658.125,1780.0,2120.0,1276.0,2503.25,2066.0,1432.0,414.0,25621.03515625
2024-03-19 02:00:00,1382.5,2651.625,2129.0,1618.98046875,1455.0,2052.5,1472.75,1548.0,2128.0,1239.0,2430.0,1892.0,1337.25,413.0,23749.60546875
2024-03-19 03:00:00,1364.5,2471.0,2065.5,1500.19140625,1396.75,1922.25,1372.3125,1419.0,2085.0,1263.0,2384.0,1790.0,1335.0,398.5,22767.00390625
2024-03-19 04:00:00,1355.5,2435.875,2058.5,1449.2421875,1367.0,1859.25,1342.0,1363.0,2080.0,1222.0,2176.75,1765.0,1348.75,383.0,22205.8671875
2024-03-19 05:00:00,1369.0,2398.25,2050.0,1433.44921875,1357.5,1857.25,1337.5625,1355.0,2099.5,1226.0,2231.5,1943.0,1374.75,386.0,22418.76171875
2024-03-19 06:00:00,1434.0,2977.875,2234.0,1670.99609375,1501.25,2221.25,1558.3125,1670.0,2215.5,1269.0,2474.0,2143.0,1408.75,399.0,25176.93359375
2024-03-19 07:00:00,1703.0,3752.625,2651.5,2117.12890625,1861.25,2750.25,1917.0625,2078.0,2728.5,1468.0,2616.25,2595.0,1625.5,417.5,30281.56640625
2024-03-19 08:00:00,2216.5,3487.0,3063.5,1955.24609375,2027.5,2537.5,1794.375,1779.0,3324.5,1782.5,2861.25,2498.0,1962.75,487.5,31777.12109375
2024-03-19 09:00:00,2642.0,3510.25,3429.0,2072.66796875,2207.75,2711.0,1979.875,1811.0,3941.5,2166.5,3278.0,2619.0,2213.25,596.5,35178.29296875
2024-03-19 10:00:00,2814.0,3753.5,3728.0,2121.21484375,2343.25,2805.0,2056.8125,1892.0,4384.0,2310.5,3371.0,2676.0,2570.75,594.5,37420.52734375
2024-03-19 11:00:00,2810.5,3961.625,3787.5,2183.75390625,2433.75,2889.25,2091.8125,1919.0,4607.5,2419.5,3314.0,2748.0,4194.5,640.0,40000.69140625
2024-03-19 12:00:00,2772.5,3960.375,3757.5,2284.12890625,2527.25,2994.25,2172.625,2031.0,4355.5,2447.0,3244.75,2825.0,4230.0,572.0,40173.87890625
2024-03-19 13:00:00,2598.5,3995.125,3530.5,2353.296875,2410.75,3081.75,2250.9375,2200.0,4297.0,2378.5,3088.75,2876.0,4258.25,553.0,39872.359375
