snapshot,slack_punta_arenas_centro,slack_cabo_negro,wind_existing_cabo_negro,wind_flexible_cabo_negro,solar_utility_flexible_cabo_negro,pv_residential_flexible_punta_arenas_centro,ocgt_existing_punta_arenas_centro
2030-12-15 03:00:00,0.0,0.0,2.55,35.22256120437392,0.0,0.0,0.0
2030-12-15 04:00:00,0.0,0.0,2.55,28.286710246224196,0.0,0.0,0.0
2030-12-15 05:00:00,0.0,0.0,2.5477713658640035,27.217491804010365,0.0,0.0,0.0
2030-12-15 06:00:00,0.0,0.0,2.5471317820145876,25.73299425448809,0.0,0.0,0.0
2030-12-15 07:00:00,0.0,0.0,2.5494985450775385,25.91422926121888,0.0,0.0,0.0
2030-12-15 08:00:00,0.0,0.0,2.55,26.628422209267,0.0,0.0,0.0
2030-12-15 09:00:00,0.0,0.0,2.55,28.052747596234695,0.0,0.0,0.0
2030-12-15 10:00:00,0.0,0.0,2.55,31.159243894296083,0.0,0.0,0.0
2030-12-15 11:00:00,0.0,0.0,2.55,33.75369243889264,0.0,0.0,0.0
2030-12-15 12:00:00,0.0,0.0,2.55,35.70150265089654,0.0,0.0,0.0
2030-12-15 13:00:00,0.0,0.0,2.55,37.15598031746157,0.0,0.0,0.0
2030-12-15 14:00:00,0.0,0.0,2.55,30.951834249732016,0.0,0.0,0.0
2030-12-15 15:00:00,0.0,0.0,2.55,42.64081657861517,0.0,0.0,0.0
2030-12-15 16:00:00,0.0,0.0,2.55,35.693472186748124,0.0,0.0,0.0
2030-12-15 17:00:00,0.0,0.0,2.55,35.43306536721468,0.0,0.0,0.0
2030-12-15 18:00:00,0.0,0.0,2.55,35.33382573658031,0.0,0.0,0.0
2030-12-15 19:00:00,0.0,0.0,2.55,35.66772398275219,0.0,0.0,0.0
2030-12-15 20:00:00,0.0,0.0,2.55,36.021453248810616,0.0,0.0,0.0
2030-12-15 21:00:00,0.0,0.0,2.55,36.35142924722999,0.0,0.0,0.0
2030-12-15 22:00:00,0.0,0.0,2.55,39.39526256557312,0.0,0.0,0.0
2030-12-15 23:00:00,0.0,0.0,2.55,34.396058057396075,0.0,0.0,0.0
2030-12-16 00:00:00,0.0,0.0,2.55,37.31045263519687,0.0,0.0,0.0
2030-12-16 01:00:00,0.0,0.0,2.55,39.76662047556768,0.0,0.0,0.0
2030-12-16 02:00:00,0.0,0.0,2.55,29.94552235259639,0.0,0.0,0.0
2030-12-16 03:00:00,0.0,0.0,2.55,29.056893739595637,0.0,0.0,0.0
2030-12-16 04:00:00,0.0,0.0,2.55,28.616418554493748,0.0,0.0,0.0
2030-12-16 05:00:00,0.0,0.0,2.55,26.48420352628125,0.0,0.0,0.0
2030-12-16 06:00:00,0.0,0.0,2.55,26.614584451571233,0.0,0.0,0.0
2030-12-16 07:00:00,0.0,0.0,2.55,30.14494555362748,0.0,0.0,0.0
2030-12-16 08:00:00,0.0,0.0,2.55,33.960345867352515,0.0,0.0,0.0
2030-12-16 09:00:00,0.0,0.0,2.55,38.2833729527006,0.0,0.0,0.0
2030-12-16 10:00:00,0.0,0.0,2.3618932185654367,47.16540781268664,0.0,0.0,0.0
2030-12-16 11:00:00,0.0,0.0,2.4792841275195356,43.32479397690108,0.0,0.0,0.0
2030-12-16 12:00:00,0.0,0.0,2.55,44.20163906145561,0.0,0.0,0.0
2030-12-16 13:00:00,0.0,0.0,2.55,45.04324861045217,0.0,0.0,0.0
2030-12-16 14:00:00,0.0,0.0,2.55,44.64710158744967,0.0,0.0,0.0
2030-12-16 15:00:00,0.0,0.0,2.55,44.705512647729364,0.0,0.0,0.0
