timestamp,zone,scenario,year,component,demand_type,demand_mw
2025-01-12 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.01203125
2025-01-12 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.71521875
2025-01-12 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.39196875
2025-01-12 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.9715
2025-01-12 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.05246875
2025-01-12 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.9865
2025-01-12 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.11715625
2025-01-12 19:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.517875
2025-01-12 20:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.3795
2025-01-12 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.7435
2025-01-12 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.35528125
2025-01-12 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.21590625
2025-01-13 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.232125
2025-01-13 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,28.18278125
2025-01-13 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,25.961875
2025-01-13 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,25.16771875
2025-01-13 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.72771875
2025-01-13 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.11684375
2025-01-13 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.53265625
2025-01-13 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.80353125
2025-01-13 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.4065
2025-01-13 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.92065625
2025-01-13 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,28.33003125
2025-01-13 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.8025
2025-01-13 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.28928125
2025-01-13 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.030875
2025-01-13 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.8825625
2025-01-13 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.3874375
2025-01-13 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.759625
2025-01-13 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,29.7018125
2025-01-13 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,29.250625
